City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
275,Tariba,VE,2021-10-26 03:37:05,7.8188,-72.2243,68.56,97,61,2.06
276,Astaneh-Ye Ashrafiyeh,IR,2021-10-26 03:36:39,37.2596,49.9444,53.53,92,100,10.02
277,Vila Do Maio,CV,2021-10-26 03:37:06,15.1333,-23.2167,77.79,82,100,11.72
278,Orcopampa,PE,2021-10-26 03:37:06,-15.2661,-72.3417,47.16,35,1,1.79
279,Abha,SA,2021-10-26 03:37:07,18.2164,42.5053,57.02,58,0,0.0
280,Ribeira Grande,PT,2021-10-26 03:37:07,38.5167,-28.7,69.21,77,26,22.64
281,Taikang,CN,2021-10-26 03:37:08,46.8333,124.4167,53.28,40,86,13.22
282,Kahului,US,2021-10-26 03:37:08,20.8947,-156.47,80.62,77,20,20.71
283,Ascension,US,2021-10-26 03:37:09,30.2169,-90.9001,73.99,96,1,0.0
284,Petropavlovsk-Kamchatskiy,RU,2021-10-26 03:37:09,53.0452,158.6483,45.19,61,75,6.71
285,Mayo,US,2021-10-26 03:37:10,38.8876,-76.5119,64.96,94,90,5.01
286,Katobu,ID,2021-10-26 03:37:10,-4.9408,122.5276,91.58,51,53,3.24
287,Fare,PF,2021-10-26 03:37:11,-16.7,-151.0167,74.05,92,100,7.38
288,Muisne,EC,2021-10-26 03:37:11,0.6,-80.0333,75.38,86,90,4.41
289,Guaiba,BR,2021-10-26 03:37:11,-30.1139,-51.325,63.18,88,0,0.0
290,Koungheul,SN,2021-10-26 03:37:12,13.9833,-14.8,78.67,72,100,5.35
291,Tiruttani,IN,2021-10-26 03:37:12,13.177,79.6128,81.39,62,74,5.06
292,Saint-Pierre,RE,2021-10-26 03:37:13,-21.3393,55.4781,75.18,65,0,1.14
293,Ponta Delgada,PT,2021-10-26 03:37:13,37.7333,-25.6667,68.72,77,40,12.66
294,Redmond,US,2021-10-26 03:32:25,47.674,-122.1215,53.6,85,100,8.01
295,Rawson,AR,2021-10-26 03:37:14,-43.3002,-65.1023,62.15,38,52,23.17
296,Labuhan,ID,2021-10-26 03:37:14,-6.8844,112.2051,89.74,56,26,6.76
297,Alofi,NU,2021-10-26 03:37:15,-19.0595,-169.9187,82.29,61,58,13.8
298,Boa Vista,BR,2021-10-26 03:37:15,2.8197,-60.6733,80.58,78,75,4.61
299,Aktash,RU,2021-10-26 03:37:15,50.3,87.7333,34.34,54,92,6.46
300,Angatuba,BR,2021-10-26 03:37:16,-23.4897,-48.4128,58.1,97,11,6.58
301,San Patricio,US,2021-10-26 03:37:16,28.017,-97.5169,80.89,74,96,8.39
302,Sao Filipe,CV,2021-10-26 03:37:17,14.8961,-24.4956,78.35,79,76,8.23
303,Conceicao Do Coite,BR,2021-10-26 03:37:17,-11.5639,-39.2828,70.16,86,10,7.07
304,Laguna,US,2021-10-26 03:37:17,38.421,-121.4238,57.25,78,1,3.0
305,Sisimiut,GL,2021-10-26 03:37:18,66.9395,-53.6735,17.56,65,0,11.88
306,Miranda,CO,2021-10-26 03:37:18,3.2499,-76.2281,66.33,93,100,2.44
307,Boyolangu,ID,2021-10-26 03:37:19,-8.1181,111.8935,87.12,55,99,9.55
308,Tambacounda,SN,2021-10-26 03:37:19,13.7539,-13.7586,78.85,89,0,6.91
309,Samarai,PG,2021-10-26 03:37:20,-10.6167,150.6667,83.52,72,100,10.22
310,Pisco,PE,2021-10-26 03:37:20,-13.7,-76.2167,60.85,82,0,3.44
311,Phonhong,LA,2021-10-26 03:37:20,18.5007,102.4166,80.42,65,57,1.45
312,Alice Town,BS,2021-10-26 03:37:21,25.7167,-79.3,81.97,76,98,14.97
313,Noumea,NC,2021-10-26 03:37:21,-22.2763,166.4572,82.38,99,9,16.82
314,Murupara,NZ,2021-10-26 03:37:22,-38.4667,176.7,65.55,53,49,7.45
315,Puri,IN,2021-10-26 03:37:22,19.8,85.85,82.38,67,5,9.17
316,Santa Ines,BR,2021-10-26 03:37:22,-3.6667,-45.38,75.13,93,35,4.03
317,Tiksi,RU,2021-10-26 03:37:23,71.6872,128.8694,4.39,94,100,3.85
318,Haapiti,PF,2021-10-26 03:37:23,-17.5667,-149.8667,76.73,86,100,11.5
319,Turtas,RU,2021-10-26 03:37:23,58.9417,69.1325,29.59,86,100,13.29
320,Mahina,PF,2021-10-26 03:37:24,-17.5065,-149.489,76.77,88,90,10.36
321,Kaniama,CD,2021-10-26 03:37:24,-7.5667,24.1833,64.96,95,94,2.42
322,Souillac,MU,2021-10-26 03:37:25,-20.5167,57.5167,75.36,83,40,14.97
323,Giraltovce,SK,2021-10-26 03:37:25,49.114,21.5173,35.42,74,20,4.32
324,Port Hardy,CA,2021-10-26 03:37:25,50.6996,-127.4199,48.38,100,90,3.44
325,Bontang,ID,2021-10-26 03:37:26,0.1333,117.5,82.98,72,94,6.08
326,Bulgan,MN,2021-10-26 03:37:26,48.8125,103.5347,43.75,38,40,4.61
327,Mount Isa,AU,2021-10-26 03:37:27,-20.7333,139.5,96.57,19,40,4.61
328,Borovoy,RU,2021-10-26 03:37:27,55.4333,86.0833,40.28,75,40,8.95
329,Juigalpa,NI,2021-10-26 03:37:27,12.1063,-85.3645,75.51,94,42,4.94
330,Bubaque,GW,2021-10-26 03:37:28,11.2833,-15.8333,82.13,74,100,6.38
331,Mountain Home,US,2021-10-26 03:37:28,43.133,-115.6912,45.79,100,90,4.61
332,Anadyr,RU,2021-10-26 03:37:29,64.75,177.4833,1.9,78,20,11.18
333,Margate,GB,2021-10-26 03:37:29,51.3813,1.3862,51.51,91,43,13.2
334,Sadovyy,RU,2021-10-26 03:37:30,53.3,34.3333,27.16,93,0,6.71
335,Pafos,CY,2021-10-26 03:37:30,34.7667,32.4167,62.51,55,0,9.22
336,Erenhot,CN,2021-10-26 03:37:30,43.6475,111.9767,45.25,38,0,4.0
337,Voyvozh,RU,2021-10-26 03:37:31,62.892,54.9635,19.38,98,92,1.61
338,Sibolga,ID,2021-10-26 03:37:31,1.7427,98.7792,84.45,70,100,5.12
339,Cascais,PT,2021-10-26 03:37:32,38.6979,-9.4215,62.51,73,0,10.0
340,Natori,JP,2021-10-26 03:37:32,38.1691,140.8823,59.05,94,75,11.5
341,Yichang,CN,2021-10-26 03:37:32,30.7144,111.2847,62.06,67,100,1.03
342,Smithers,CA,2021-10-26 03:34:25,54.7804,-127.1743,41.32,100,90,2.3
343,Yulara,AU,2021-10-26 03:37:33,-25.2406,130.9889,98.44,20,15,16.11
344,Carapur,IN,2021-10-26 03:37:33,15.55,73.9667,78.75,79,94,3.78
345,Yeroham,IL,2021-10-26 03:37:34,30.9872,34.9314,54.54,93,0,3.36
346,Hay River,CA,2021-10-26 03:37:34,60.8156,-115.7999,40.98,87,90,8.05
347,Ibra,OM,2021-10-26 03:37:35,22.6906,58.5334,77.16,53,5,2.13
348,Manga,BF,2021-10-26 03:37:35,11.6636,-1.0731,77.25,53,59,5.73
349,Yeppoon,AU,2021-10-26 03:37:35,-23.1333,150.7333,83.98,58,47,8.52
350,Krasnoselkup,RU,2021-10-26 03:37:36,65.7,82.4667,21.38,91,98,8.63
351,Bafut,CM,2021-10-26 03:37:36,6.0833,10.1,63.07,93,95,2.17
352,Menongue,AO,2021-10-26 03:37:37,-14.6585,17.691,66.42,77,98,4.36
353,Usinsk,RU,2021-10-26 03:37:37,65.9939,57.5281,11.12,94,67,9.33
354,Walvis Bay,NA,2021-10-26 03:37:37,-22.9575,14.5053,59.09,82,0,5.75
355,Novyy Urengoy,RU,2021-10-26 03:32:45,66.0833,76.6333,23.27,95,100,4.52
356,Caravelas,BR,2021-10-26 03:37:38,-17.7125,-39.2481,74.46,94,100,4.45
357,Finschhafen,PG,2021-10-26 03:37:38,-6.6024,147.8681,85.91,67,16,8.25
358,Itamaraca,BR,2021-10-26 03:37:39,-7.7478,-34.8256,80.65,73,100,10.49
359,Fuerte Olimpo,PY,2021-10-26 03:37:39,-21.0415,-57.8738,68.25,57,100,4.29
360,Sampit,ID,2021-10-26 03:37:40,-2.5333,112.95,90.91,56,32,2.62
361,Ambilobe,MG,2021-10-26 03:37:40,-13.2,49.05,80.19,50,5,7.2
362,Narsaq,GL,2021-10-26 03:37:41,60.9167,-46.05,41.22,50,7,6.15
363,Iquique,CL,2021-10-26 03:37:41,-20.2208,-70.1431,59.04,72,0,3.58
364,Mittagong,AU,2021-10-26 03:37:41,-34.45,150.45,68.61,32,9,1.05
365,Sitka,US,2021-10-26 03:37:42,57.0531,-135.33,42.69,75,1,4.61
366,Lazaro Cardenas,MX,2021-10-26 03:37:42,17.9583,-102.2,75.83,88,100,6.55
367,Salalah,OM,2021-10-26 03:37:43,17.0151,54.0924,71.69,60,0,2.3
368,Tessalit,ML,2021-10-26 03:37:43,20.1986,1.0114,81.27,21,53,7.65
369,Husavik,IS,2021-10-26 03:37:43,66.0449,-17.3389,24.71,79,80,8.79
370,Chilca,PE,2021-10-26 03:37:44,-12.5211,-76.7372,61.84,87,98,6.53
371,Camana,PE,2021-10-26 03:37:44,-16.6228,-72.7111,62.53,78,0,6.04
372,Balkanabat,TM,2021-10-26 03:37:45,39.5108,54.3671,57.79,59,100,7.83
373,Bella Vista,US,2021-10-26 03:37:45,36.4295,-94.2316,54.81,85,1,4.0
374,Vanavara,RU,2021-10-26 03:37:46,60.34,102.2797,31.48,77,98,12.28
375,Gannan,CN,2021-10-26 03:37:46,47.9147,123.5031,54.23,38,21,15.05
376,Hamminkeln,DE,2021-10-26 03:37:46,51.7333,6.5833,53.08,93,84,10.4
377,Surt,LY,2021-10-26 03:37:47,31.2089,16.5887,69.8,71,0,5.57
378,Tuatapere,NZ,2021-10-26 03:37:47,-46.1333,167.6833,56.01,95,95,4.99
379,Sorong,ID,2021-10-26 03:37:48,-0.8833,131.25,83.32,73,21,6.06
380,Chihuahua,MX,2021-10-26 03:34:57,28.5,-106.0,70.63,35,0,7.92
381,Arona,ES,2021-10-26 03:37:48,28.0996,-16.681,67.8,66,40,6.91
382,Envira,BR,2021-10-26 03:37:49,-7.3,-70.2167,67.96,99,100,1.07
383,Bentiu,SS,2021-10-26 03:37:49,9.2333,29.8333,76.35,67,43,3.78
384,Bantou,CN,2021-10-26 03:37:50,26.2151,117.4893,78.64,55,61,2.24
385,Evensk,RU,2021-10-26 03:37:50,61.95,159.2333,17.13,77,1,3.89
386,Mbini,GQ,2021-10-26 03:37:51,1.574,9.6134,75.54,92,100,7.72
387,Jibuti,DJ,2021-10-26 03:37:51,11.5,42.5,76.42,68,27,15.57
388,Grabouw,ZA,2021-10-26 03:37:52,-34.1515,19.0151,58.5,86,100,12.21
389,Birao,CF,2021-10-26 03:37:52,10.2849,22.7882,73.87,64,100,0.69
390,Bilma,NE,2021-10-26 03:37:52,18.6853,12.9164,79.03,17,0,7.61
391,Vagur,FO,2021-10-26 03:37:53,61.4732,-6.8119,47.17,73,29,11.68
392,Cherskiy,RU,2021-10-26 03:37:53,68.75,161.3,-9.08,94,99,2.19
393,Arawa,PG,2021-10-26 03:37:53,-6.2132,155.5367,81.97,84,49,0.18
394,Constitucion,CL,2021-10-26 03:37:54,-35.3333,-72.4167,56.66,79,48,10.31
395,Taoudenni,ML,2021-10-26 03:37:54,22.6783,-3.9836,83.12,18,100,8.3
396,Baykit,RU,2021-10-26 03:33:59,61.67,96.37,25.29,74,59,7.7
397,Tuusula,FI,2021-10-26 03:37:55,60.4037,25.0264,46.49,82,75,4.0
398,Tevaitoa,PF,2021-10-26 03:37:55,-16.7833,-151.5,74.71,88,100,7.7
399,Nucsoara,RO,2021-10-26 03:37:56,45.3333,24.7833,30.56,72,0,1.32
400,Zhigansk,RU,2021-10-26 03:37:56,66.7697,123.3711,26.15,96,100,14.61
401,Quang Ngai,VN,2021-10-26 03:37:56,15.1167,108.8,75.07,91,100,8.61
402,Vila Velha,BR,2021-10-26 03:36:50,-20.3297,-40.2925,73.35,83,90,4.61
403,Iqaluit,CA,2021-10-26 03:37:57,63.7506,-68.5145,31.73,86,90,15.99
404,Cidreira,BR,2021-10-26 03:37:57,-30.1811,-50.2056,63.57,73,0,5.23
405,Georgetown,MY,2021-10-26 03:37:58,5.4112,100.3354,88.9,75,40,3.0
406,Bud,US,2021-10-26 03:37:58,39.447,-86.1758,49.21,92,100,12.26
407,Lifford,IE,2021-10-26 03:37:58,54.8319,-7.4836,50.94,94,100,12.24
408,Batesville,US,2021-10-26 03:33:31,35.7698,-91.641,57.83,69,1,5.99
409,Sherlovaya Gora,RU,2021-10-26 03:37:59,50.5667,116.25,36.99,55,44,10.85
410,Bereda,ES,2021-10-26 03:37:59,43.2686,-7.5406,46.58,100,21,1.12
411,Youkounkoun,GN,2021-10-26 03:38:00,12.5333,-13.1333,73.54,93,95,3.11
412,Urengoy,RU,2021-10-26 03:38:00,65.9667,78.3667,22.87,95,100,6.2
413,Banjar,ID,2021-10-26 03:38:01,-8.19,114.9675,87.66,69,93,2.37
414,Blackwater,AU,2021-10-26 03:38:02,-23.5833,148.8833,87.19,39,51,6.24
415,Haverfordwest,GB,2021-10-26 03:38:02,51.8017,-4.9691,57.16,87,100,1.99
416,Mapiripan,CO,2021-10-26 03:38:03,2.8892,-72.1256,73.33,97,100,2.1
417,College Place,US,2021-10-26 03:38:03,46.0493,-118.3883,57.6,64,90,1.99
418,Ancud,CL,2021-10-26 03:38:03,-41.8697,-73.8203,51.33,94,100,13.0
419,Belyy Yar,RU,2021-10-26 03:38:04,53.6039,91.3903,48.09,61,0,2.24
420,Flin Flon,CA,2021-10-26 03:34:13,54.7682,-101.865,40.93,70,100,15.84
421,Baturaja,ID,2021-10-26 03:38:04,-4.1333,104.1667,90.77,57,98,1.48
422,Dongsheng,CN,2021-10-26 03:38:05,39.8161,109.9776,46.94,27,0,13.53
423,Tautira,PF,2021-10-26 03:38:05,-17.7333,-149.15,77.02,73,100,3.56
424,Vestmannaeyjar,IS,2021-10-26 03:38:06,63.4427,-20.2734,44.17,68,95,20.33
425,Ixtapa,MX,2021-10-26 03:38:06,20.7,-105.2,80.22,94,60,1.01
426,Ponnani,IN,2021-10-26 03:38:06,10.767,75.9252,79.92,82,27,4.41
427,Marzuq,YE,2021-10-26 03:38:07,14.4,46.4667,71.37,39,66,0.94
428,Lokomotivnyy,RU,2021-10-26 03:38:07,53.0118,60.5684,29.32,64,30,14.63
429,Paris,FR,2021-10-26 03:37:37,48.8534,2.3488,50.14,97,19,1.01
430,Salina,US,2021-10-26 03:34:25,38.8403,-97.6114,49.84,91,1,3.0
431,Rabo De Peixe,PT,2021-10-26 03:38:08,37.8,-25.5833,67.51,77,40,12.66
432,Diego De Almagro,CL,2021-10-26 03:38:09,-26.3667,-70.05,58.48,49,0,3.65
433,Yerofey Pavlovich,RU,2021-10-26 03:38:09,53.9667,121.9667,42.42,52,11,5.86
434,Port Hedland,AU,2021-10-26 03:38:09,-20.3167,118.5667,84.78,47,2,20.33
435,Bollnas,SE,2021-10-26 03:38:10,61.3482,16.3946,45.39,98,99,8.34
436,Kilindoni,TZ,2021-10-26 03:38:10,-7.9139,39.6668,78.67,81,63,8.61
437,Russell,US,2021-10-26 03:38:11,32.3502,-85.1999,67.6,88,1,0.0
438,Bom Jesus,BR,2021-10-26 03:38:11,-9.0744,-44.3586,77.25,71,7,0.98
439,Raga,SS,2021-10-26 03:38:11,8.4596,25.678,72.72,83,95,3.67
440,Westport,US,2021-10-26 03:35:51,41.1415,-73.3579,68.77,95,90,10.0
441,Shush,IR,2021-10-26 03:38:12,32.1942,48.2436,70.38,20,0,4.23
442,Hokitika,NZ,2021-10-26 03:38:12,-42.7167,170.9667,57.11,96,100,3.02
443,Carora,VE,2021-10-26 03:38:13,10.1755,-70.0827,73.47,86,32,4.7
444,Mocuba,MZ,2021-10-26 03:38:13,-16.8392,36.9856,76.21,86,88,6.26
445,Carnot,CF,2021-10-26 03:38:14,4.9409,15.8665,68.79,97,82,1.3
446,Ulaangom,MN,2021-10-26 03:38:14,49.9811,92.0667,40.37,51,11,2.1
447,Fort Nelson,CA,2021-10-26 03:38:15,58.8053,-122.7002,29.79,100,90,0.0
448,Bardiyah,LY,2021-10-26 03:38:15,31.7561,25.0865,68.86,80,57,10.71
449,Sydney,AU,2021-10-26 03:35:24,-33.8679,151.2073,76.55,60,20,5.99
450,Shingu,JP,2021-10-26 03:38:16,33.7333,135.9833,70.79,49,0,6.08
451,Darnah,LY,2021-10-26 03:38:18,32.767,22.6367,68.74,76,76,16.55
452,Thoen,TH,2021-10-26 03:38:18,17.6129,99.2161,85.93,64,42,0.89
453,Fonte Boa,BR,2021-10-26 03:38:18,-2.4959,-66.2662,73.63,93,98,1.39
454,Yatou,CN,2021-10-26 03:38:19,37.15,122.3833,65.46,47,100,9.66
455,Pirovskoye,RU,2021-10-26 03:38:19,57.6267,92.2658,36.55,71,99,2.84
456,Liuhe,CN,2021-10-26 03:38:20,42.2401,125.7172,55.72,64,98,10.02
457,Zhangye,CN,2021-10-26 03:38:20,38.9342,100.4517,49.53,42,66,4.9
458,Zambezi,ZM,2021-10-26 03:38:21,-13.5432,23.1047,67.17,81,89,2.35
459,San Jose,US,2021-10-26 03:34:04,37.3394,-121.895,57.09,80,20,4.61
460,Sume,BR,2021-10-26 03:38:21,-7.6717,-36.88,70.03,83,9,12.3
461,Nemuro,JP,2021-10-26 03:38:22,43.3236,145.575,57.63,81,100,15.3
462,Shambu,ET,2021-10-26 03:38:22,9.5667,37.1,50.32,69,53,3.85
463,Dzerzhinsk,RU,2021-10-26 03:38:22,56.2389,43.4631,33.62,74,75,13.42
464,Esperance,AU,2021-10-26 03:38:23,-33.8667,121.9,57.04,63,76,6.4
465,Takanabe,JP,2021-10-26 03:38:23,32.1333,131.5,71.49,41,0,4.43
466,Liwale,TZ,2021-10-26 03:38:24,-9.7667,37.9333,72.36,85,97,3.4
467,Kununurra,AU,2021-10-26 03:38:24,-15.7667,128.7333,98.58,39,18,8.05
468,Nova Olimpia,BR,2021-10-26 03:38:25,-14.7972,-57.2881,73.02,81,83,3.09
469,Hobyo,SO,2021-10-26 03:38:25,5.3505,48.5268,80.51,74,30,7.76
470,Kallithea,GR,2021-10-26 03:38:25,37.95,23.7,59.68,62,20,5.01
471,Pangkalanbuun,ID,2021-10-26 03:38:26,-2.6833,111.6167,92.3,49,78,4.03
472,Faya,SA,2021-10-26 03:38:26,18.3851,42.4509,57.31,63,0,1.57
473,Kloulklubed,PW,2021-10-26 03:38:27,7.0419,134.2556,88.3,64,41,7.63
474,Honiara,SB,2021-10-26 03:38:27,-9.4333,159.95,86.56,69,54,8.32
475,Port-Gentil,GA,2021-10-26 03:38:27,-0.7193,8.7815,76.19,88,100,7.67
476,Iskateley,RU,2021-10-26 03:38:28,67.6803,53.1512,21.34,87,85,10.42
477,Nouakchott,MR,2021-10-26 03:38:28,18.0858,-15.9785,80.53,46,100,11.48
478,Rockhampton,AU,2021-10-26 03:38:29,-23.3833,150.5,84.09,51,33,5.75
479,Pryazha,RU,2021-10-26 03:38:29,61.6926,33.6216,42.03,96,100,8.57
480,Virginia Beach,US,2021-10-26 03:34:19,36.8529,-75.978,68.04,93,80,1.99
481,Marovoay,MG,2021-10-26 03:38:30,-16.1,46.6333,75.34,50,1,10.87
482,Khani,GE,2021-10-26 03:38:30,41.9563,42.9566,36.97,91,81,4.7
483,Maragogi,BR,2021-10-26 03:38:30,-9.0122,-35.2225,77.61,67,95,9.42
484,Bandarbeyla,SO,2021-10-26 03:38:31,9.4942,50.8122,77.16,78,66,2.55
485,Egvekinot,RU,2021-10-26 03:38:31,66.3167,-179.1667,-1.07,87,16,6.6
486,Nhulunbuy,AU,2021-10-26 03:38:32,-12.2333,136.7667,92.01,52,40,13.8
487,Chinsali,ZM,2021-10-26 03:38:32,-10.5414,32.0816,66.18,58,34,3.49
488,Garowe,SO,2021-10-26 03:38:32,8.4054,48.4845,73.56,76,52,5.91
489,Peterhead,GB,2021-10-26 03:38:33,57.5058,-1.7981,45.0,82,100,15.32
490,Pacific Grove,US,2021-10-26 03:38:33,36.6177,-121.9166,56.88,88,1,3.0
491,Kamina,CD,2021-10-26 03:38:34,-8.7386,24.9906,63.28,97,100,2.84
492,Yazd,IR,2021-10-26 03:38:34,31.8972,54.3675,50.11,29,0,4.61
493,Okhotsk,RU,2021-10-26 03:38:34,59.3833,143.3,27.97,72,15,8.86
494,Bull Savanna,JM,2021-10-26 03:38:35,17.8868,-77.5902,76.55,78,33,6.4
495,Loreto,MX,2021-10-26 03:38:35,22.2667,-101.9667,58.33,77,100,9.4
496,Natal,BR,2021-10-26 03:38:36,-5.795,-35.2094,79.02,78,40,11.5
497,Syamzha,RU,2021-10-26 03:38:36,60.0158,41.0614,37.4,97,100,10.47
498,Vao,NC,2021-10-26 03:33:51,-22.6667,167.4833,71.98,78,12,16.6
499,Mogadishu,SO,2021-10-26 03:35:50,2.0371,45.3438,80.33,78,89,8.5
500,Aleksandrov Gay,RU,2021-10-26 03:38:37,50.147,48.5704,32.29,71,59,7.0
501,Ukiah,US,2021-10-26 03:34:43,39.1502,-123.2078,51.69,87,1,0.0
502,Strezhevoy,RU,2021-10-26 03:38:38,60.7333,77.5889,31.98,96,100,13.62
503,Starosubkhangulovo,RU,2021-10-26 03:38:38,53.1031,57.4423,27.41,80,33,4.65
504,Oneida,US,2021-10-26 03:38:39,43.2001,-75.4663,57.88,91,90,5.99
505,Svetlaya,RU,2021-10-26 03:38:39,46.5389,138.3297,54.84,48,0,7.07
506,Mayor Pablo Lagerenza,PY,2021-10-26 03:38:39,-19.9309,-60.7718,69.51,34,100,3.0
507,Asau,RO,2021-10-26 03:38:40,46.4333,26.4,33.76,64,2,2.48
508,Sehore,IN,2021-10-26 03:38:40,23.2,77.0833,73.67,55,6,5.37
509,Katangli,RU,2021-10-26 03:38:41,51.7102,143.2326,50.45,64,26,11.99
510,Mamallapuram,IN,2021-10-26 03:38:41,12.6264,80.1722,82.45,61,98,9.22
511,Tahe,CN,2021-10-26 03:38:41,52.3333,124.7333,43.99,57,63,7.9
512,Suntar,RU,2021-10-26 03:38:42,62.1444,117.6319,34.99,76,100,6.55
513,Libourne,FR,2021-10-26 03:38:42,44.9167,-0.25,55.53,92,4,1.3
514,Palmital,BR,2021-10-26 03:38:43,-22.7889,-50.2175,65.57,85,39,6.93
515,Chegdomyn,RU,2021-10-26 03:38:43,51.1167,133.0167,47.86,60,68,4.16
516,Amahai,ID,2021-10-26 03:38:43,-3.3333,128.9167,86.07,67,18,7.05
517,Megion,RU,2021-10-26 03:38:44,61.0296,76.1136,32.02,99,100,10.22
518,Manitowoc,US,2021-10-26 03:38:44,44.0667,-87.8001,46.4,88,90,3.0
519,Codrington,AU,2021-10-26 03:38:45,-38.2667,141.9667,65.79,47,99,5.39
520,Jalna,IN,2021-10-26 03:38:45,19.8333,75.8833,76.08,46,3,5.12
521,Tulum,MX,2021-10-26 03:38:45,20.2167,-87.4667,82.98,89,52,4.68
522,Avera,US,2021-10-26 03:38:46,33.194,-82.5271,73.27,88,18,12.19
523,Asyut,EG,2021-10-26 03:38:14,27.181,31.1837,62.78,60,0,6.98
524,Laterza,IT,2021-10-26 03:38:47,40.6295,16.7997,58.26,94,90,2.3
525,Tateyama,JP,2021-10-26 03:38:47,34.9833,139.8667,66.47,75,63,23.42
526,Tenenkou,ML,2021-10-26 03:38:47,14.4572,-4.9169,85.62,44,46,5.1
527,Bari Sadri,IN,2021-10-26 03:38:48,24.4167,74.4667,71.94,51,40,5.01
528,Montmagny,FR,2021-10-26 03:38:48,48.9734,2.3469,50.02,94,20,3.44
529,Oranjemund,NA,2021-10-26 03:38:48,-28.55,16.4333,57.02,89,0,4.38
530,Nadym,RU,2021-10-26 03:38:49,65.5333,72.5167,25.23,95,100,1.63
531,Nagato,JP,2021-10-26 03:38:49,34.3833,131.2,69.75,55,16,11.25
532,Kargil,IN,2021-10-26 03:38:50,34.5667,76.1,32.59,49,13,1.95
533,Ketchikan,US,2021-10-26 03:35:18,55.3422,-131.6461,48.67,87,90,4.61
534,La Libertad,EC,2021-10-26 03:38:50,-2.2333,-80.9,70.47,85,98,7.99
535,Quimper,FR,2021-10-26 03:38:51,48.0,-4.1,56.61,100,90,4.61
536,Northam,GB,2021-10-26 03:38:51,51.0333,-4.2167,55.65,93,100,12.77
537,Troitskoye,RU,2021-10-26 03:38:51,52.9821,84.6757,47.25,52,100,8.41
538,Nadvoitsy,RU,2021-10-26 03:38:52,63.8667,34.3167,36.84,99,100,5.61
539,Ostrovnoy,RU,2021-10-26 03:38:52,68.0531,39.5131,24.82,82,82,6.44
540,High Level,CA,2021-10-26 03:38:53,58.5169,-117.136,39.31,100,90,4.61
541,Skelleftea,SE,2021-10-26 03:38:53,64.7507,20.9528,30.99,69,90,2.3
542,Krasnooktyabrskiy,RU,2021-10-26 03:38:54,44.9328,38.3712,37.09,85,7,5.46
543,Portland,US,2021-10-26 03:36:18,45.5234,-122.6762,53.51,89,93,3.0
544,Tamiahua,MX,2021-10-26 03:38:54,21.2667,-97.45,78.71,91,100,3.0
545,Kiunga,PG,2021-10-26 03:38:55,-6.1219,141.2906,95.38,46,50,1.25
546,Nizwa,OM,2021-10-26 03:38:55,22.9333,57.5333,78.89,45,4,2.37
547,Wakkanai,JP,2021-10-26 03:38:55,45.4094,141.6739,60.78,67,75,16.11
548,Boulder,US,2021-10-26 03:38:56,40.0833,-105.3505,58.82,47,1,5.01
549,Aksu,CN,2021-10-26 03:38:56,41.1231,80.2644,52.3,34,4,1.01
550,Forest Grove,US,2021-10-26 03:38:56,45.5198,-123.1107,52.99,81,75,1.99
